ID,Region,OrgSize,Tenure,R45a,R45b,R45c,R45d,R45e,R90a,R90b,R90c,R87a,R87b,R87c,R87d,R87e
2216,NorthEast,4,11,3,3,2,1,1,4,3,3,3,3,5,4,5
2217,NorthEast,4,3,4,3,3,3,3,4,3,4,5,4,5,6,5
2218,NorthEast,5,9,2,4,3,3,2,4,4,5,5,3,5,5,6
2219,NorthEast,8,28,2,4,2,1,1,3,3,4,5,5,4,3,5
2220,NorthEast,4,3,2,3,1,3,2,3,3,4,6,4,5,5,6
2221,NorthEast,6,1,3,4,1,1,1,4,4,3,5,4,5,5,5
2222,NorthEast,8,1,2,1,1,1,1,4,4,4,4,5,4,4,5
2223,NorthEast,5,33,4,4,3,2,1,4,4,5,5,4,4,3,3
2224,NorthEast,6,4,1,2,2,1,3,4,4,5,6,6,6,6,6
2225,NorthEast,4,1,1,3,2,4,3,4,4,4,6,6,6,5,6
2226,NorthEast,4,1,1,2,2,1,2,3,3,3,5,5,5,4,5
2227,NorthEast,4,5,3,4,2,1,1,4,4,5,4,4,4,3,3
2228,NorthEast,6,3,3,4,4,2,3,4,4,5,4,3,4,3,5
2229,NorthEast,6,1,1,2,1,1,1,4,3,4,4,6,4,4,3
2230,NorthEast,4,5,4,3,3,1,3,3,4,4,5,3,4,3,5
2231,NorthEast,8,12,2,2,2,4,3,4,5,5,4,4,4,3,3
2232,NorthEast,4,1,2,3,2,2,2,4,3,4,6,5,5,5,6
2233,NorthEast,4,4,3,2,1,1,2,3,3,4,5,4,4,3,5
2234,NorthEast,5,12,3,3,3,1,1,4,3,4,3,3,4,3,5
2235,NorthEast,5,14,3,2,3,1,2,4,4,5,5,4,5,5,6
2236,NorthEast,4,5,2,2,1,2,1,5,4,5,3,5,4,5,4
2237,NorthEast,7,2,2,2,1,1,2,4,4,5,5,5,5,5,5
2238,NorthEast,4,15,1,1,1,1,2,5,4,4,4,3,5,4,5
2239,NorthEast,4,4,3,4,2,2,2,4,3,4,3,3,3,3,3
2240,NorthEast,5,12,1,4,1,1,1,4,4,4,5,5,5,4,3
2241,NorthEast,8,34,2,3,1,2,2,4,4,5,3,3,4,4,5
2242,NorthEast,5,21,1,2,2,2,2,4,4,5,4,4,3,3,4
2243,NorthEast,4,1,1,2,2,1,1,5,4,4,3,4,3,4,3
2244,NorthEast,4,19,2,2,2,2,2,5,5,5,3,3,4,5,5
2245,NorthEast,4,22,2,2,4,2,2,4,3,2,5,6,5,5,3
2246,NorthEast,4,16,4,3,2,2,1,4,4,5,6,5,5,5,5
2247,NorthEast,4,3,1,4,2,1,1,3,4,4,5,5,4,3,3
2248,NorthEast,7,1,2,2,1,1,1,4,4,4,5,4,5,5,4
2249,NorthEast,4,4,1,2,2,1,2,3,3,4,5,3,5,3,6
2250,NorthEast,5,1,3,2,1,2,1,4,4,5,3,4,3,3,5
2251,NorthEast,7,3,2,3,3,1,1,4,4,4,4,5,4,5,3
2252,NorthEast,4,18,3,3,1,4,1,3,4,3,5,3,5,5,3
2253,NorthEast,4,2,2,3,2,2,1,4,4,5,4,6,3,3,4
2254,NorthEast,4,8,4,3,2,2,2,5,4,4,6,5,6,6,6
2255,NorthEast,4,5,1,4,4,1,1,3,3,3,3,4,3,3,6
2256,NorthEast,4,9,3,2,2,2,2,3,3,3,4,5,5,5,5
2257,NorthEast,7,8,2,3,4,2,1,4,4,5,5,4,4,4,4
2258,NorthEast,4,2,1,2,1,1,1,4,3,5,4,4,3,5,5
2259,NorthEast,4,5,1,1,1,1,1,3,4,2,5,4,4,5,4
2260,NorthEast,6,8,2,2,2,4,2,4,4,5,3,3,4,3,4
2261,NorthEast,4,4,3,4,2,1,2,4,4,5,5,5,4,4,5
2262,NorthEast,4,2,1,3,1,1,1,4,3,4,5,5,3,2,4
2263,NorthEast,4,6,4,3,4,3,2,4,4,5,4,6,4,3,5
2264,NorthEast,6,19,2,3,2,1,2,3,5,5,6,4,5,5,3
2265,NorthEast,4,9,3,3,3,1,1,5,4,5,4,3,5,4,4
2266,NorthEast,4,2,1,1,1,2,1,3,4,4,5,5,3,4,5
2267,NorthEast,4,4,2,4,4,3,2,5,5,5,5,6,4,5,5
2268,NorthEast,8,15,3,1,1,1,1,3,4,3,5,3,4,5,4
2269,NorthEast,6,15,3,3,1,1,2,3,5,5,5,3,5,3,4
2270,NorthEast,6,34,3,3,3,1,1,5,4,5,6,6,5,5,3
2271,NorthEast,4,1,4,4,3,2,2,4,5,5,6,3,5,4,5
2272,NorthEast,4,11,1,2,1,1,2,4,3,5,6,5,4,6,3
2273,NorthEast,4,1,1,2,2,3,3,5,3,3,5,5,5,5,3
2274,NorthEast,4,22,3,3,2,1,2,5,5,3,3,4,3,6,3
2275,NorthEast,8,5,3,4,3,1,1,5,3,5,5,3,4,4,4
2276,NorthEast,7,5,2,3,1,1,1,3,4,3,4,4,3,4,3
2277,NorthEast,6,6,1,3,2,1,1,4,5,5,5,5,5,3,3
2278,NorthEast,4,10,2,3,1,1,1,4,4,4,4,3,5,5,3
2279,NorthEast,7,14,4,4,4,1,1,4,5,4,6,5,6,6,5
2280,NorthEast,4,6,3,3,1,2,2,3,3,4,4,3,4,3,5
2281,NorthEast,4,1,1,1,1,1,1,3,3,3,5,5,5,3,6
2282,NorthEast,4,19,4,1,1,1,2,4,4,5,5,3,4,4,4
2283,NorthEast,4,9,1,3,3,1,1,4,4,4,3,5,5,3,4
2284,NorthEast,4,24,4,3,2,3,1,3,3,5,4,5,3,3,5
2285,NorthEast,6,8,2,2,1,1,2,5,4,5,6,5,6,6,5
2286,NorthEast,4,1,4,4,3,1,2,3,3,3,4,4,4,2,6
2287,NorthEast,4,3,2,2,3,2,1,3,3,2,5,5,3,2,4
2288,NorthEast,6,18,2,4,3,1,1,3,4,5,4,5,5,2,6
2289,NorthEast,4,2,2,2,2,1,2,3,3,2,3,5,3,3,3
2290,NorthEast,6,13,4,4,2,4,3,4,5,5,5,4,5,2,4
2291,NorthEast,4,4,2,3,1,3,1,4,4,4,5,5,5,5,6
2292,NorthEast,6,9,3,4,3,3,2,4,4,5,5,5,5,4,6
2293,NorthEast,4,4,1,1,1,1,1,3,4,4,3,5,3,4,3
2294,NorthEast,4,19,2,4,3,1,2,4,5,4,3,3,5,5,5
2295,NorthEast,4,12,2,3,1,1,1,4,4,5,3,5,5,6,4
2296,NorthEast,7,1,2,3,1,1,2,3,5,5,3,5,3,5,6
2297,NorthEast,4,26,2,3,1,1,3,3,4,4,5,4,3,2,5
2298,NorthEast,7,6,4,3,4,2,3,4,4,5,5,4,3,5,5
2299,NorthEast,4,2,3,3,1,1,1,3,3,5,5,4,5,5,6
2300,NorthEast,4,4,2,4,3,1,1,4,4,5,5,4,4,5,6
2301,NorthEast,4,11,3,2,1,1,1,4,4,5,3,4,5,6,4
2302,NorthEast,4,8,3,4,2,3,1,4,5,4,3,4,5,3,4
2303,NorthEast,7,1,2,2,3,1,1,5,3,5,5,5,3,5,3
2304,NorthEast,4,7,3,3,1,1,2,3,4,5,6,6,6,6,4
2305,NorthEast,4,1,1,3,2,2,2,4,4,5,5,3,3,4,4
2306,NorthEast,4,1,2,1,1,1,1,3,4,5,4,4,5,6,3
2307,NorthEast,4,14,3,3,3,4,2,4,4,4,4,3,5,4,5
2308,NorthEast,4,3,2,2,1,2,1,4,4,5,5,6,4,5,3
2309,NorthEast,4,10,4,4,4,1,2,3,4,5,5,3,5,4,3
2310,NorthEast,5,13,2,4,3,2,2,5,5,5,4,3,6,4,5
2311,NorthEast,4,1,2,3,2,1,1,3,4,4,4,4,4,2,5
2312,NorthEast,4,4,2,3,3,2,2,5,3,5,5,4,4,3,4
2313,NorthEast,6,13,3,3,2,2,3,4,4,5,4,5,5,3,4
2314,NorthEast,5,4,2,3,4,2,3,3,4,5,5,5,5,6,3
2315,NorthEast,4,28,3,3,1,1,1,4,3,5,4,5,3,3,5
2316,NorthEast,8,29,2,4,2,3,2,4,5,4,4,4,3,5,3
2317,NorthEast,4,18,2,3,2,1,1,4,3,4,5,5,5,4,5
2318,NorthEast,6,3,2,3,1,2,2,4,3,5,5,4,5,5,5
2319,NorthEast,7,6,3,1,1,3,2,4,4,4,5,4,5,4,4
2320,NorthEast,7,3,1,4,2,1,1,3,3,5,4,6,5,5,4
2321,NorthEast,4,2,1,1,4,1,3,3,3,5,3,5,4,5,4
2322,NorthEast,4,1,3,1,2,2,2,3,3,3,6,3,4,2,5
2323,NorthEast,4,1,3,3,2,2,1,4,4,5,5,3,4,3,6
2324,NorthEast,6,2,2,3,2,1,1,4,3,5,5,6,3,2,6
2325,NorthEast,7,11,2,3,1,1,1,4,4,3,3,3,5,5,5
2326,NorthEast,4,7,4,2,2,1,2,4,5,5,3,5,5,5,4
2327,NorthEast,5,2,2,3,1,1,1,3,4,5,5,4,5,2,5
2328,NorthEast,4,3,3,4,4,2,2,5,5,5,5,3,3,3,4
2329,NorthEast,4,11,2,1,2,3,3,5,4,5,5,4,4,6,5
2330,NorthEast,4,7,2,3,2,1,1,3,5,4,5,5,6,3,5
2331,NorthEast,5,5,1,1,2,2,2,5,5,4,4,5,6,6,5
2332,NorthEast,4,1,1,1,1,2,2,4,3,3,4,6,4,5,5
2333,NorthEast,4,18,4,3,3,2,1,3,3,4,6,6,4,6,3
2334,NorthEast,6,21,3,2,1,1,1,4,5,4,4,3,3,4,5
2335,NorthEast,4,2,3,4,4,1,1,3,4,3,3,3,3,2,2
2336,NorthEast,6,12,4,3,4,4,4,4,5,5,5,4,6,2,6
2337,NorthEast,4,2,4,4,3,3,1,3,4,5,6,5,4,4,3
2338,NorthEast,5,6,1,3,3,2,1,3,3,2,6,3,4,4,6
2339,NorthEast,8,8,3,2,2,1,1,5,5,5,4,4,5,3,3
2340,NorthEast,4,1,2,3,4,1,1,3,4,5,5,4,5,4,5
2341,NorthEast,7,1,2,4,1,1,1,4,5,4,5,3,4,5,6
2342,NorthEast,5,3,1,3,1,1,1,3,4,4,5,5,5,4,5
2343,NorthEast,5,3,2,4,3,3,3,4,5,5,6,3,3,3,5
2344,NorthEast,4,11,1,2,4,4,3,5,3,4,4,4,6,6,6
2345,NorthEast,4,7,2,2,2,1,2,4,4,5,3,3,4,4,5
2346,NorthEast,5,7,1,2,2,1,1,4,4,5,4,5,5,2,3
2347,NorthEast,4,14,3,4,1,2,2,4,4,3,4,3,5,3,3
2348,NorthEast,4,2,2,3,3,1,2,4,3,4,5,6,4,4,6
2349,NorthEast,4,15,3,3,1,1,1,4,4,5,4,6,5,6,4
2350,NorthEast,4,4,2,3,1,2,1,3,3,4,6,4,3,2,5
2351,NorthEast,4,6,1,3,3,3,3,4,5,5,5,4,4,5,3
2352,NorthEast,4,3,2,3,2,1,1,4,4,5,6,6,5,4,3
2353,NorthEast,5,26,4,3,2,2,3,5,5,5,6,3,6,4,5
2354,NorthEast,4,4,3,2,3,2,1,4,3,4,6,6,5,4,4
2355,NorthEast,4,11,1,2,3,3,3,5,5,5,6,4,6,6,4
2356,NorthEast,5,20,3,3,3,1,1,3,4,4,5,4,4,5,6
2357,NorthEast,7,4,1,3,2,1,2,4,5,5,6,5,5,6,5
2358,NorthEast,5,4,2,2,4,3,2,5,4,4,5,5,5,5,6
2359,NorthEast,5,8,3,4,3,2,1,5,4,5,6,5,6,3,5
2360,NorthEast,4,10,4,2,2,1,1,3,4,3,5,5,4,5,6
2361,NorthEast,5,10,2,2,2,2,2,3,4,5,4,3,3,6,6
2362,NorthEast,5,5,1,2,1,1,2,3,3,2,3,4,3,2,2
2363,NorthEast,5,10,2,2,2,2,3,4,4,4,3,4,5,5,4
2364,NorthEast,4,29,1,4,1,1,1,4,4,4,3,5,4,5,4
2365,NorthEast,4,26,2,2,1,2,1,3,4,5,6,4,6,5,3
2366,NorthEast,7,4,3,2,2,1,2,5,3,5,4,3,4,2,5
2367,NorthEast,4,12,3,2,1,1,1,3,4,4,5,5,6,6,5
2368,NorthEast,4,4,1,4,2,1,1,3,4,4,4,5,5,4,4
2369,NorthEast,8,12,2,4,2,1,1,4,3,4,4,5,6,3,4
2370,NorthEast,4,19,2,2,3,2,2,4,4,5,3,3,4,5,6
2371,NorthEast,4,4,1,2,3,1,1,4,5,5,4,5,5,4,4
2372,NorthEast,4,2,3,3,2,1,1,4,4,5,5,6,6,5,6
2373,NorthEast,4,9,2,2,4,4,4,4,5,5,5,5,6,4,3
2374,NorthEast,4,14,2,4,1,2,1,3,3,4,5,5,6,3,5
2375,NorthEast,4,3,4,3,1,1,1,5,3,5,5,5,5,5,3
2376,NorthEast,5,6,4,4,3,1,1,3,4,4,6,4,6,2,6
2377,NorthEast,4,1,4,3,3,1,1,4,3,4,5,3,5,3,3
2378,NorthEast,7,3,1,3,1,1,1,3,4,3,3,4,3,2,3
2379,NorthEast,7,1,1,3,4,2,1,4,5,3,5,6,4,3,4
2380,NorthEast,4,21,4,2,4,3,3,3,3,5,5,5,5,5,5
2381,NorthEast,5,5,4,3,2,3,1,2,2,2,5,3,4,4,5
2382,NorthEast,4,12,2,2,1,2,1,4,4,4,5,5,5,6,3
2383,NorthEast,4,3,2,3,1,1,2,3,3,2,4,4,5,5,4
2384,NorthEast,4,2,1,2,2,2,2,3,4,4,5,5,5,5,5
2385,NorthEast,6,1,2,4,3,2,2,4,4,5,6,5,6,5,6
2386,NorthEast,4,2,3,4,3,3,2,4,5,5,4,4,3,2,5
2387,NorthEast,5,34,1,1,1,1,1,3,2,2,4,5,3,2,5
2388,NorthEast,5,22,2,1,2,1,1,3,5,4,6,6,6,6,6
2389,NorthEast,5,3,3,4,2,1,2,4,5,5,5,5,6,6,5
2390,NorthEast,7,4,2,2,3,2,2,4,3,2,4,5,4,5,3
2391,NorthEast,4,14,3,2,4,2,1,5,5,5,5,5,6,4,4
2392,NorthEast,4,8,1,2,2,2,1,3,5,5,4,4,3,4,2
2393,NorthEast,4,10,2,3,1,1,2,3,4,2,4,3,5,5,3
2394,NorthEast,4,3,3,3,3,1,1,3,4,4,6,2,5,6,5
2395,NorthEast,4,3,2,1,4,1,2,3,3,4,5,5,4,5,4
2396,NorthEast,4,5,2,3,3,1,1,3,3,4,4,6,4,4,4
2397,NorthEast,5,9,3,4,2,2,1,4,5,5,4,3,5,4,5
2398,NorthEast,4,3,2,3,1,2,1,3,3,5,6,5,5,3,5
2399,NorthEast,4,18,1,3,2,1,1,3,5,5,5,6,6,6,3
2400,NorthEast,8,9,4,3,4,4,2,3,4,4,4,5,5,4,5
2401,SouthEast,4,40,4,2,2,2,1,4,5,4,6,6,6,6,6
2402,SouthEast,8,1,5,5,5,5,5,1,1,1,1,1,1,1,1
2403,SouthEast,8,5,5,5,5,5,4,1,1,1,1,1,1,1,1
2404,SouthEast,4,40,1,1,2,1,1,5,5,5,6,6,6,6,6
2405,SouthEast,4,38,1,1,1,1,1,5,5,5,6,6,6,6,6
2406,SouthEast,4,10,4,1,1,1,1,5,5,5,6,6,6,6,6
2407,SouthEast,4,16,2,1,1,1,1,5,5,5,6,6,6,6,6
2408,SouthEast,5,9,5,5,5,5,4,1,1,1,1,1,1,1,1
2409,SouthEast,5,9,5,5,5,4,4,1,1,2,1,1,1,1,2
2410,SouthEast,4,10,5,5,5,4,4,2,1,2,1,1,1,1,2
2411,SouthEast,8,27,1,2,1,1,2,5,5,5,6,6,6,6,6
2412,SouthEast,4,6,1,1,1,1,1,5,5,5,6,6,6,6,6
2413,SouthEast,4,19,3,1,1,1,1,5,5,5,6,6,6,6,6
2414,SouthEast,5,11,3,5,5,4,4,2,1,2,2,2,1,1,2
2415,SouthEast,7,22,2,1,1,1,1,5,5,5,6,6,6,6,6
2416,SouthEast,5,10,3,5,5,4,4,2,1,2,2,2,1,1,2
2417,SouthEast,4,11,2,5,5,4,4,2,1,2,2,2,2,1,2
2418,SouthEast,5,11,3,5,5,4,4,2,1,2,2,2,2,2,2
2419,SouthEast,4,17,4,5,5,4,4,2,1,2,2,2,2,2,2
2420,SouthEast,6,14,2,1,1,1,1,5,5,5,6,6,6,6,6
2421,SouthEast,4,9,4,1,1,1,1,5,5,5,6,6,6,6,6
2422,SouthEast,6,3,2,1,1,1,1,5,5,5,6,6,6,6,6
2423,SouthEast,6,13,2,1,1,1,1,5,5,5,6,6,6,6,6
2424,SouthEast,7,21,2,1,1,1,1,5,5,5,6,6,6,6,6
2425,SouthEast,4,8,4,1,1,1,1,5,5,5,6,6,6,6,6
2426,SouthEast,5,2,1,1,1,1,1,5,5,5,6,6,6,6,6
2427,SouthEast,5,1,1,1,1,1,1,5,5,5,6,6,6,6,6
2428,SouthEast,6,23,2,5,5,1,1,2,1,2,2,2,2,2,2
2429,SouthEast,4,16,4,1,1,1,1,5,5,5,6,6,6,6,6
2430,SouthEast,7,1,1,1,1,2,3,5,5,5,6,6,6,6,6
2431,SouthEast,4,13,2,3,3,1,1,2,1,2,2,2,2,2,2
2432,SouthEast,4,2,2,2,1,1,1,5,5,5,6,6,6,6,6
2433,SouthEast,6,22,2,2,2,3,3,5,5,5,6,6,6,6,6
2434,SouthEast,4,10,1,2,1,1,2,2,1,2,2,2,2,2,2
2435,SouthEast,4,11,2,1,1,2,1,4,5,4,6,6,6,6,6
2436,SouthEast,4,18,2,3,3,3,2,2,3,4,2,2,2,2,2
2437,SouthEast,4,11,1,4,3,2,2,5,4,5,6,6,6,6,6
2438,SouthEast,7,16,3,3,1,2,1,5,4,4,6,6,6,6,6
2439,SouthEast,5,3,2,4,2,1,1,2,2,5,2,2,2,2,2
2440,SouthEast,5,19,1,3,2,2,1,2,2,4,2,2,2,2,2
2441,SouthEast,5,12,3,3,3,2,2,2,2,4,2,2,2,2,2
2442,SouthEast,6,1,4,3,2,2,2,2,2,3,2,2,2,2,2
2443,SouthEast,5,8,3,3,4,2,1,2,2,4,2,2,2,2,2
2444,SouthEast,6,12,3,3,2,1,1,2,2,4,2,2,2,2,2
2445,SouthEast,4,6,3,3,3,2,2,2,2,4,2,2,2,2,2
2446,SouthEast,5,13,2,3,2,1,1,2,2,4,2,2,2,2,2
2447,SouthEast,4,5,2,3,3,2,2,2,2,4,2,2,2,2,2
2448,SouthEast,4,8,2,3,3,2,2,5,5,4,6,6,6,6,6
2449,SouthEast,4,14,3,3,1,1,1,4,5,5,6,6,6,6,6
2450,SouthEast,4,9,2,2,1,2,2,5,5,5,6,6,6,6,6
2451,SouthEast,5,14,3,3,2,2,2,2,2,4,2,2,2,2,2
2452,SouthEast,4,19,3,3,2,1,1,5,5,5,6,6,6,6,6
2453,SouthEast,6,31,3,3,2,1,1,2,2,4,2,2,2,2,2
2454,SouthEast,5,8,2,2,2,3,3,2,2,4,2,2,2,2,2
2455,SouthEast,5,8,1,3,1,3,1,2,2,4,2,2,2,2,2
2456,SouthEast,7,8,2,2,1,2,1,5,5,5,6,6,6,6,6
2457,SouthEast,5,18,2,3,2,1,1,2,2,4,2,2,2,2,2
2458,SouthEast,6,4,3,3,2,2,2,2,2,3,3,2,2,2,2
2459,SouthEast,6,21,2,3,2,2,1,2,2,4,3,2,3,2,2
2460,SouthEast,6,21,3,3,3,2,3,5,5,5,6,6,6,6,6
2461,SouthEast,5,6,2,3,3,1,1,2,2,3,3,2,3,2,3
2462,SouthEast,5,1,2,3,2,2,2,2,4,4,3,2,3,2,2
2463,SouthEast,5,15,4,3,2,2,1,3,3,5,3,2,3,2,4
2464,SouthEast,6,8,1,3,2,1,1,4,3,4,3,2,3,2,4
2465,SouthEast,5,11,3,3,2,2,1,4,4,5,3,2,3,2,3
2466,SouthEast,4,13,2,3,2,1,2,4,4,4,3,2,3,2,3
2467,SouthEast,6,17,1,4,1,1,1,5,4,4,6,6,6,6,6
2468,SouthEast,4,2,2,5,3,2,2,3,4,5,6,6,6,6,6
2469,SouthEast,5,4,3,4,2,2,2,5,4,4,6,6,6,6,6
2470,SouthEast,4,18,2,2,1,1,2,5,3,4,6,6,6,6,6
2471,SouthEast,6,8,2,2,2,1,1,3,3,5,3,2,3,2,3
2472,SouthEast,5,9,2,2,2,1,1,5,4,4,6,6,6,6,5
2473,SouthEast,4,19,4,3,3,1,2,3,5,5,6,6,6,6,6
2474,SouthEast,6,12,3,4,2,3,2,3,3,3,6,6,5,6,6
2475,SouthEast,5,8,3,3,2,1,1,4,4,5,6,6,6,6,6
2476,SouthEast,8,1,1,4,3,1,1,3,3,4,3,2,3,2,3
2477,SouthEast,4,9,2,4,1,1,1,4,4,4,6,6,6,6,6
2478,SouthEast,4,11,3,3,2,2,1,4,4,4,6,6,6,6,6
2479,SouthEast,5,17,3,4,2,1,1,4,3,4,3,2,3,2,4
2480,SouthEast,5,10,4,4,3,2,1,4,4,5,3,3,3,2,6
2481,SouthEast,6,10,2,5,2,1,1,4,4,5,6,6,6,6,5
2482,SouthEast,5,15,4,4,3,1,2,4,2,5,6,6,6,6,5
2483,SouthEast,5,17,3,3,1,3,2,5,4,4,6,6,6,6,6
2484,SouthEast,5,5,3,2,1,1,1,4,4,5,6,6,6,6,4
2485,SouthEast,4,24,4,3,2,2,1,5,5,4,6,6,6,6,5
2486,SouthEast,4,25,3,5,3,1,2,3,4,5,3,3,3,2,5
2487,SouthEast,4,1,2,2,2,2,1,3,4,3,5,5,5,4,4
2488,SouthEast,7,10,2,2,3,1,1,3,3,4,4,3,3,3,4
2489,SouthEast,6,5,3,2,3,3,1,4,3,3,5,5,6,4,5
2490,SouthEast,6,4,1,3,2,1,1,3,3,4,4,3,3,4,2
2491,SouthEast,6,35,3,2,1,1,1,4,3,5,4,4,4,3,4
2492,SouthEast,4,8,1,4,3,1,1,3,3,3,5,5,4,4,4
2493,SouthEast,4,3,2,2,2,1,1,3,3,3,5,5,6,5,5
2494,SouthEast,4,3,1,2,1,1,1,4,3,4,5,5,5,5,5
2495,SouthEast,5,1,2,2,1,2,2,4,3,4,5,5,5,4,6
2496,SouthEast,5,27,5,4,2,1,1,4,3,5,5,4,5,4,5
2497,SouthEast,5,18,1,2,1,1,1,4,4,3,5,5,5,5,5
2498,SouthEast,5,5,5,4,2,2,2,4,4,4,4,3,4,3,4
2499,SouthEast,4,20,4,3,4,3,3,4,4,5,4,4,4,4,4
2500,SouthEast,5,28,1,2,1,1,1,4,4,3,5,5,5,5,5
2501,SouthEast,4,2,1,3,3,2,3,4,3,3,5,4,5,5,6
2502,SouthEast,4,2,1,3,1,1,2,3,4,3,5,5,5,5,5
2503,SouthEast,7,24,3,3,1,1,1,3,3,4,4,4,4,4,3
2504,SouthEast,4,1,1,4,2,3,1,4,4,4,5,5,5,4,5
2505,SouthEast,5,2,2,3,1,2,3,4,4,5,5,5,5,4,5
2506,SouthEast,5,2,3,4,3,1,1,3,3,5,5,4,5,4,5
2507,SouthEast,6,28,5,4,4,3,3,3,3,4,5,5,5,4,5
2508,SouthEast,4,17,4,4,4,4,4,4,4,5,5,5,5,4,5
2509,SouthEast,8,22,1,4,2,1,2,4,5,4,5,5,5,5,5
2510,SouthEast,6,14,2,2,2,1,1,4,5,3,5,5,5,5,5
2511,SouthEast,4,5,1,4,2,2,2,4,4,3,4,4,4,4,4
2512,SouthEast,5,4,2,3,3,3,3,4,3,3,5,5,5,5,5
2513,SouthEast,4,5,3,4,3,2,3,3,3,4,5,5,5,5,5
2514,SouthEast,4,13,3,4,2,2,2,3,4,5,4,4,4,4,6
2515,SouthEast,8,3,4,3,4,2,2,3,3,4,5,5,5,5,5
2516,SouthEast,4,12,4,4,2,1,1,4,3,3,4,4,4,3,4
2517,SouthEast,7,16,1,2,1,1,1,3,4,3,3,3,3,2,3
2518,SouthEast,7,16,5,3,4,2,2,4,4,4,4,4,4,3,5
2519,SouthEast,4,2,1,2,1,1,1,4,5,3,5,4,4,4,4
2520,SouthEast,5,30,4,2,1,1,1,4,5,3,6,5,6,5,6
2521,SouthEast,4,2,4,3,3,3,3,4,5,5,4,4,4,3,4
2522,SouthEast,4,6,1,2,1,1,1,4,3,3,5,5,5,5,5
2523,SouthEast,4,26,4,3,2,2,2,4,3,5,5,4,5,4,5
2524,SouthEast,4,2,4,4,1,2,1,4,4,5,4,4,4,4,4
2525,SouthEast,4,3,1,4,4,2,3,3,3,3,5,5,5,5,5
2526,SouthEast,7,26,4,4,4,2,2,4,4,4,4,4,4,3,5
2527,SouthEast,4,20,2,3,4,3,4,3,4,3,4,4,4,3,4
2528,SouthEast,4,17,2,4,3,2,1,3,3,4,4,3,4,3,4
2529,SouthEast,6,12,3,4,4,1,1,4,3,5,4,4,4,3,3
2530,SouthEast,6,23,5,4,3,2,1,4,4,5,5,4,5,4,5
2531,SouthEast,4,12,1,3,1,3,2,4,4,5,5,5,5,5,5
2532,SouthEast,4,6,1,3,2,1,1,3,3,4,4,4,3,5,4
2533,SouthEast,4,19,3,4,4,3,4,3,5,4,4,4,4,3,4
2534,SouthEast,6,30,2,2,1,1,1,4,3,3,5,5,5,4,6
2535,SouthEast,6,5,3,2,1,1,1,4,4,3,5,5,5,5,5
2536,SouthEast,4,2,2,4,1,2,1,4,5,4,4,4,5,4,4
2537,SouthEast,4,9,2,4,4,2,3,4,5,5,4,4,4,3,5
2538,SouthEast,4,5,1,4,4,4,3,4,3,3,5,5,5,4,5
2539,SouthEast,6,2,2,3,2,2,3,4,5,5,4,4,4,4,4
2540,SouthEast,7,31,3,3,4,1,1,3,3,3,5,5,5,5,5
2541,SouthEast,4,2,1,2,1,2,2,3,3,3,5,5,6,4,5
2542,SouthEast,6,1,1,2,1,1,1,4,4,5,4,4,5,5,4
2543,SouthEast,6,4,1,3,2,3,4,3,3,3,4,5,5,5,5
2544,SouthEast,4,1,1,4,3,2,4,3,3,3,5,5,5,5,5
2545,SouthEast,4,10,1,2,2,1,1,4,5,4,4,5,5,5,4
2546,SouthEast,8,12,1,2,1,2,1,4,5,5,4,4,5,5,5
2547,SouthEast,8,3,4,3,4,2,2,3,4,3,4,4,4,4,5
2548,SouthEast,6,6,2,4,3,1,1,4,3,3,4,4,4,3,4
2549,SouthEast,5,26,1,2,1,1,1,4,3,5,4,3,4,3,3
2550,SouthEast,4,3,3,3,2,1,1,4,4,4,5,5,6,5,6
2551,SouthEast,6,9,5,4,4,2,1,4,4,4,4,5,4,4,5
2552,SouthEast,8,30,4,4,3,2,2,4,3,4,5,5,6,5,6
2553,SouthEast,4,8,1,2,1,1,1,3,3,3,5,5,5,3,5
2554,SouthEast,7,2,1,4,2,3,3,4,4,4,4,4,4,4,5
2555,SouthEast,4,11,1,2,1,1,1,4,3,4,4,4,5,5,5
2556,SouthEast,8,32,4,5,4,1,1,3,3,5,4,4,5,4,4
2557,SouthEast,4,1,1,2,1,1,1,3,3,4,5,4,5,4,4
2558,SouthEast,4,10,5,5,4,2,2,4,3,4,4,3,3,3,3
2559,SouthEast,4,8,3,4,4,3,2,4,5,5,4,5,5,4,4
2560,SouthEast,4,18,1,2,2,2,1,3,4,5,4,3,4,3,4
2561,SouthEast,4,28,2,2,1,1,1,4,3,3,5,5,5,5,4
2562,SouthEast,8,12,1,4,4,2,1,4,3,5,4,5,5,5,4
2563,SouthEast,8,2,4,4,4,2,3,3,4,3,4,3,4,4,4
2564,SouthEast,8,4,2,3,1,1,1,4,3,4,4,4,4,4,5
2565,SouthEast,4,4,4,4,2,3,1,3,3,3,4,4,5,5,5
2566,SouthEast,4,28,1,2,2,1,1,4,4,5,4,4,4,4,4
2567,SouthEast,4,30,2,3,3,2,2,4,5,5,4,4,5,5,4
2568,SouthEast,4,6,3,2,2,1,1,4,5,4,5,5,6,5,5
2569,SouthEast,6,9,2,2,2,4,4,4,5,5,5,5,5,5,5
2570,SouthEast,4,2,5,4,4,1,1,3,5,5,5,3,4,3,5
2571,SouthEast,6,1,4,4,4,3,3,3,3,5,4,4,4,4,3
2572,SouthEast,7,32,1,4,1,1,1,4,4,3,5,5,6,5,5
